metric,lower_inclusive,upper_exclusive,count,probability
gross_exposure,0,0.001,788189168,0.788189168
gross_exposure,0.004,0.005,65416181,0.065416181
gross_exposure,0.008,0.009,7496682,0.007496682
gross_exposure,0.009,0.01,48483095,0.048483095
gross_exposure,0.013,0.014,308168,0.000308168
gross_exposure,0.014,0.015,33162857,0.033162857
gross_exposure,0.017,0.018,65020,6.502e-05
gross_exposure,0.018,0.019,5056022,0.005056022
gross_exposure,0.019,0.02,20963064,0.020963064
gross_exposure,0.022,0.023,7056,7.056e-06
gross_exposure,0.024,0.025,12142137,0.012142137
gross_exposure,0.026,0.027,1020,1.02e-06
gross_exposure,0.028,0.029,3324951,0.003324951
gross_exposure,0.029,0.03,6423220,0.00642322
gross_exposure,0.031,0.032,84,8.4e-08
gross_exposure,0.034,0.035,3089034,0.003089034
gross_exposure,0.035,0.036,6,6e-09
gross_exposure,0.037,0.038,39392,3.9392e-05
gross_exposure,0.038,0.039,1774169,0.001774169
gross_exposure,0.039,0.04,1341744,0.001341744
gross_exposure,0.043,0.044,116295,0.000116295
gross_exposure,0.044,0.045,523699,0.000523699
gross_exposure,0.047,0.048,4094,4.094e-06
gross_exposure,0.048,0.049,921390,0.00092139
gross_exposure,0.049,0.05,182302,0.000182302
gross_exposure,0.054,0.055,56342,5.6342e-05
gross_exposure,0.056,0.057,596,5.96e-07
gross_exposure,0.057,0.058,21590,2.159e-05
gross_exposure,0.058,0.059,497954,0.000497954
gross_exposure,0.059,0.06,15274,1.5274e-05
gross_exposure,0.064,0.065,3612,3.612e-06
gross_exposure,0.066,0.067,41,4.1e-08
gross_exposure,0.068,0.069,186494,0.000186494
gross_exposure,0.069,0.07,696,6.96e-07
gross_exposure,0.072,0.073,2165,2.165e-06
gross_exposure,0.073,0.074,31457,3.1457e-05
gross_exposure,0.074,0.075,126,1.26e-07
gross_exposure,0.075,0.076,6,6e-09
gross_exposure,0.077,0.078,11024,1.1024e-05
gross_exposure,0.078,0.079,72138,7.2138e-05
gross_exposure,0.079,0.08,17,1.7e-08
gross_exposure,0.084,0.085,1,1e-09
gross_exposure,0.086,0.087,270,2.7e-07
gross_exposure,0.088,0.089,39343,3.9343e-05
gross_exposure,0.097,0.098,6088,6.088e-06
gross_exposure,0.098,0.099,7982,7.982e-06
gross_exposure,0.101,0.102,24,2.4e-08
gross_exposure,0.103,0.104,5702,5.702e-06
gross_exposure,0.108,0.109,2282,2.282e-06
gross_exposure,0.116,0.117,122,1.22e-07
gross_exposure,0.117,0.118,2136,2.136e-06
gross_exposure,0.118,0.119,2593,2.593e-06
gross_exposure,0.122,0.123,445,4.45e-07
gross_exposure,0.128,0.129,106,1.06e-07
gross_exposure,0.133,0.134,698,6.98e-07
gross_exposure,0.136,0.137,6,6e-09
gross_exposure,0.137,0.138,791,7.91e-07
gross_exposure,0.138,0.139,23,2.3e-08
gross_exposure,0.146,0.147,45,4.5e-08
gross_exposure,0.147,0.148,163,1.63e-07
gross_exposure,0.148,0.149,214,2.14e-07
gross_exposure,0.155,0.156,1,1e-09
gross_exposure,0.157,0.158,275,2.75e-07
gross_exposure,0.158,0.159,2,2e-09
gross_exposure,0.163,0.164,51,5.1e-08
gross_exposure,0.171,0.172,2,2e-09
gross_exposure,0.172,0.173,61,6.1e-08
gross_exposure,0.176,0.177,13,1.3e-08
gross_exposure,0.177,0.178,85,8.5e-08
gross_exposure,0.178,0.179,12,1.2e-08
gross_exposure,0.193,0.194,2,2e-09
gross_exposure,0.197,0.198,45,4.5e-08
gross_exposure,0.206,0.207,10,1e-08
gross_exposure,0.217,0.218,5,5e-09
gross_exposure,0.222,0.223,12,1.2e-08
gross_exposure,0.241,0.242,2,2e-09
gross_exposure,0.247,0.248,1,1e-09
gross_exposure,0.266,0.267,1,1e-09
gross_exposure,0.272,0.273,2,2e-09
gross_exposure,0.276,0.277,1,1e-09
gross_exposure,0.296,0.297,1,1e-09
absolute_return,0,0.001,806978533,0.806978533
absolute_return,0.004,0.005,55969547,0.055969547
absolute_return,0.005,0.006,4034155,0.004034155
absolute_return,0.008,0.009,6760552,0.006760552
absolute_return,0.009,0.01,41154157,0.041154157
absolute_return,0.011,0.012,3244754,0.003244754
absolute_return,0.013,0.014,210479,0.000210479
absolute_return,0.014,0.015,27884087,0.027884087
absolute_return,0.017,0.018,2462162,0.002462162
absolute_return,0.018,0.019,4542632,0.004542632
absolute_return,0.019,0.02,17435590,0.01743559
absolute_return,0.022,0.023,4357,4.357e-06
absolute_return,0.023,0.024,1663042,0.001663042
absolute_return,0.024,0.025,9974805,0.009974805
absolute_return,0.026,0.027,645,6.45e-07
absolute_return,0.028,0.029,2931836,0.002931836
absolute_return,0.029,0.03,6247587,0.006247587
absolute_return,0.031,0.032,49,4.9e-08
absolute_return,0.034,0.035,2459915,0.002459915
absolute_return,0.035,0.036,599763,0.000599763
absolute_return,0.037,0.038,26933,2.6933e-05
absolute_return,0.038,0.039,1578464,0.001578464
