policy,spread_edge,spread_stddev,kelly_growth_at_1,kelly_growth_stddev_at_1,kelly_exposure_rounds_at_1,mean_gross_wager_over_bankroll_at_1,max_gross_wager_over_bankroll_at_1,mean_abs_fX_at_1,max_abs_fX_at_1,child_output
basic,0.011876544,5.978324844440179,1.0000094017014278,7.00190549872947e-06,1000000000,0.002510493227599528,0.4107142857142857,0.002331743986142504,0.406747572815534,/home/neria/Desktop/BlackjaclCpp/checkpoints/performance-suites/h17c03_5b_hilo_bias_continuous/bj3-2/fixed_0p5pct_d6/basic
illustrious18,0.015487244,6.064570190254961,1.0000139626337041,6.9308698199664145e-06,1000000000,0.0025710589393756964,0.5283333333333332,0.002390181939504239,0.5283333333333333,/home/neria/Desktop/BlackjaclCpp/checkpoints/performance-suites/h17c03_5b_hilo_bias_continuous/bj3-2/fixed_0p5pct_d6/illustrious18
full_deviations,0.0160876092,6.076538446707557,1.0000145926826964,7.096371571716407e-06,1000000000,0.00258582112664475,0.5283333333333333,0.0024024988343901345,0.5283333333333332,/home/neria/Desktop/BlackjaclCpp/checkpoints/performance-suites/h17c03_5b_hilo_bias_continuous/bj3-2/fixed_0p5pct_d6/full_deviations
