metric,lower_inclusive,upper_exclusive,count,probability
gross_exposure,0,0.001,358744059,0.359179896506739
gross_exposure,0.005,0.006,36329719,0.0363738559097334
gross_exposure,0.01,0.011,40367323,0.0404163651875113
gross_exposure,0.015,0.016,35940204,0.0359838676886663
gross_exposure,0.02,0.021,39912693,0.0399611828583487
gross_exposure,0.025,0.026,34469992,0.0345118695307735
gross_exposure,0.03,0.031,38207755,0.0382541735322642
gross_exposure,0.035,0.036,32756194,0.0327959894406911
gross_exposure,0.04,0.041,35750853,0.0357942866464797
gross_exposure,0.045,0.046,30751335,0.0307886947411276
gross_exposure,0.05,0.051,33191525,0.0332318493235336
gross_exposure,0.055,0.056,27395823,0.0274291061356836
gross_exposure,0.06,0.061,30336553,0.0303734088232279
gross_exposure,0.065,0.066,23811113,0.023840041078005
gross_exposure,0.07,0.071,25959190,0.0259907277728571
gross_exposure,0.075,0.076,20155678,0.0201801650966522
gross_exposure,0.08,0.081,21931690,0.0219583347704105
gross_exposure,0.085,0.086,15659998,0.0156790233031726
gross_exposure,0.09,0.091,17808247,0.0178298822069871
gross_exposure,0.095,0.096,11864122,0.0118785357003036
gross_exposure,0.1,0.101,14106831,0.0141239693634008
gross_exposure,0.105,0.106,8629931,0.00864041548752253
gross_exposure,0.11,0.111,10453402,0.0104661018191338
gross_exposure,0.115,0.116,5613203,0.00562002247014581
gross_exposure,0.12,0.121,8062086,0.00807188061366175
gross_exposure,0.125,0.126,3529310,0.00353359775231901
gross_exposure,0.13,0.131,5772789,0.00577980235088782
gross_exposure,0.135,0.136,2289425,0.0022922064182809
gross_exposure,0.14,0.141,4524974,0.00453047138270709
gross_exposure,0.145,0.146,1167288,0.00116870613607446
gross_exposure,0.15,0.151,3587267,0.00359162516417321
gross_exposure,0.155,0.156,613113,0.000613857869871891
gross_exposure,0.16,0.161,2849802,0.00285326421928202
gross_exposure,0.165,0.166,497307,0.000497911177372492
gross_exposure,0.17,0.171,2316143,0.00231895687793065
gross_exposure,0.175,0.176,154690,0.000154877932600488
gross_exposure,0.18,0.181,2181999,0.0021846499066283
gross_exposure,0.185,0.186,59432,5.9504203829027e-05
gross_exposure,0.19,0.191,1634652,0.00163663793575055
gross_exposure,0.195,0.196,195112,0.000195349041214987
gross_exposure,0.2,0.201,1478471,0.00148026719173687
gross_exposure,0.205,0.206,8806,8.81669839343135e-06
gross_exposure,0.21,0.211,1294676,0.00129624889952466
gross_exposure,0.215,0.216,3040,3.04369329048732e-06
gross_exposure,0.22,0.221,1063894,0.00106518652289135
gross_exposure,0.225,0.226,152647,0.000152832450563493
gross_exposure,0.23,0.231,814726,0.00081571580913999
gross_exposure,0.235,0.236,279,2.79338956594066e-07
gross_exposure,0.24,0.241,884498,0.000885572575016267
gross_exposure,0.245,0.246,709,7.09861362814312e-07
gross_exposure,0.25,0.251,552497,0.000553168227603411
gross_exposure,0.255,0.256,113984,0.000114122478954903
gross_exposure,0.26,0.261,487321,0.0004879130453992
gross_exposure,0.265,0.266,4,4.00485959274647e-09
gross_exposure,0.27,0.271,418722,0.000419230704598497
gross_exposure,0.275,0.276,12531,1.25462238891765e-05
gross_exposure,0.28,0.281,282998,0.000283341813757016
gross_exposure,0.285,0.286,81914,8.20135171700586e-05
gross_exposure,0.29,0.291,172075,0.000172284053605462
gross_exposure,0.3,0.301,246018,0.000246316886822075
gross_exposure,0.31,0.311,87464,8.75702598549943e-05
gross_exposure,0.315,0.316,58022,5.80924908225839e-05
gross_exposure,0.32,0.321,98833,9.89530720324779e-05
gross_exposure,0.325,0.326,10909,1.09222533243178e-05
gross_exposure,0.33,0.331,100837,0.000100959506688444
gross_exposure,0.34,0.341,61029,6.11031440214311e-05
gross_exposure,0.345,0.346,56824,5.68930353745563e-05
gross_exposure,0.35,0.351,28685,2.87198493544831e-05
gross_exposure,0.36,0.361,87178,8.72839123941129e-05
gross_exposure,0.37,0.371,7565,7.57419070478176e-06
gross_exposure,0.375,0.376,51655,5.17177555658297e-05
gross_exposure,0.38,0.381,28614,2.86487630967119e-05
gross_exposure,0.385,0.386,541,5.4165725991896e-07
gross_exposure,0.39,0.391,36084,3.61278383861659e-05
gross_exposure,0.4,0.401,30211,3.02477032891159e-05
gross_exposure,0.405,0.406,28629,2.86637813201847e-05
gross_exposure,0.41,0.411,1022,1.02324162594672e-06
gross_exposure,0.42,0.421,39948,3.9996532752759e-05
gross_exposure,0.425,0.426,7051,7.05956624711384e-06
gross_exposure,0.43,0.431,325,3.25394841910651e-07
gross_exposure,0.435,0.436,13346,1.33622140311986e-05
gross_exposure,0.44,0.441,16014,1.60334553795605e-05
gross_exposure,0.45,0.451,17587,1.7608366414408e-05
gross_exposure,0.455,0.456,439,4.39533340303925e-07
gross_exposure,0.46,0.461,20426,2.04508155103598e-05
gross_exposure,0.465,0.466,6834,6.84230261420734e-06
gross_exposure,0.47,0.471,28,2.80340171492253e-08
gross_exposure,0.475,0.476,4845,4.85088618171416e-06
gross_exposure,0.48,0.481,31709,3.17475232065994e-05
gross_exposure,0.49,0.491,397,3.97482314580087e-07
gross_exposure,0.495,0.496,3259,3.26295935319019e-06
gross_exposure,0.5,0.501,30468,3.05050155179499e-05
gross_exposure,0.51,0.511,3953,3.9578024925317e-06
gross_exposure,0.52,0.521,26138,2.61697550088018e-05
gross_exposure,0.525,0.526,5302,5.30844139018544e-06
gross_exposure,0.54,0.541,26409,2.64410842462104e-05
gross_exposure,0.55,0.551,2679,2.68225471224195e-06
gross_exposure,0.555,0.556,615,6.1574716238477e-07
gross_exposure,0.56,0.561,21931,2.19576439321307e-05
gross_exposure,0.57,0.571,1660,1.66201673098978e-06
gross_exposure,0.575,0.576,2242,2.2447238017344e-06
gross_exposure,0.58,0.581,16342,1.63618538661657e-05
gross_exposure,0.585,0.586,230,2.30279426582922e-07
gross_exposure,0.595,0.596,307,3.07372973743291e-07
gross_exposure,0.6,0.601,14857,1.48750497423586e-05
gross_exposure,0.615,0.616,95,9.51154153277286e-08
gross_exposure,0.62,0.621,8557,8.56739588378288e-06
gross_exposure,0.625,0.626,1319,1.32060245070815e-06
gross_exposure,0.63,0.631,1205,1.20646395231487e-06
gross_exposure,0.64,0.641,6121,6.12843639180028e-06
gross_exposure,0.645,0.646,22,2.20267277601056e-08
gross_exposure,0.65,0.651,903,9.04097053062515e-07
gross_exposure,0.66,0.661,4912,4.91796757989266e-06
gross_exposure,0.665,0.666,193,1.93234475350017e-07
gross_exposure,0.675,0.676,780,7.80947620585561e-07
gross_exposure,0.68,0.681,3033,3.03668478620001e-06
gross_exposure,0.69,0.691,572,5.72694921762745e-07
gross_exposure,0.7,0.701,3432,3.43616953057647e-06
gross_exposure,0.705,0.706,3,3.00364469455985e-09
gross_exposure,0.72,0.721,1857,1.85925606593255e-06
gross_exposure,0.725,0.726,1615,1.61696206057139e-06
gross_exposure,0.735,0.736,145,1.45176160237059e-07
gross_exposure,0.74,0.741,885,8.86075184895156e-07
gross_exposure,0.75,0.751,1681,1.6830422438517e-06
gross_exposure,0.76,0.761,559,5.59679128086319e-07
gross_exposure,0.77,0.771,133,1.3316158145882e-07
gross_exposure,0.775,0.776,1083,1.08431573473611e-06
gross_exposure,0.78,0.781,598,5.98726509115597e-07
gross_exposure,0.8,0.801,1080,1.08131209004155e-06
gross_exposure,0.805,0.806,103,1.03125134513222e-07
gross_exposure,0.81,0.811,187,1.87227185960897e-07
gross_exposure,0.82,0.821,155,1.55188309218926e-07
gross_exposure,0.825,0.826,551,5.51669408900826e-07
gross_exposure,0.84,0.841,337,3.3740942068889e-07
