policy,spread_edge,spread_stddev,kelly_growth_at_1,kelly_growth_stddev_at_1,kelly_exposure_rounds_at_1,mean_gross_wager_over_bankroll_at_1,max_gross_wager_over_bankroll_at_1,mean_abs_fX_at_1,max_abs_fX_at_1,child_output
basic,0.0422500103,6.689458265504721,1.0000424648223756,1.3243128021329637e-05,1000000000,0.005447357465531401,0.6830184000000001,0.005073817301935632,0.6830184000000002,/home/pliops/BlackJackCounts/paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj3-2/hilo_d2/basic
full_deviations,0.055992932,6.917125092134403,1.0000719691870172,1.4555467159422334e-05,1000000000,0.005737796819145254,0.9607456727272728,0.005333736187024078,0.8534238054054053,/home/pliops/BlackJackCounts/paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj3-2/hilo_d2/full_deviations
