metric,lower_inclusive,upper_exclusive,count,probability
gross_exposure,0,0.001,852080592,0.852080592
gross_exposure,0.001,0.002,8698453,0.008698453
gross_exposure,0.002,0.003,9030186,0.009030186
gross_exposure,0.003,0.004,8613406,0.008613406
gross_exposure,0.004,0.005,7315758,0.007315758
gross_exposure,0.005,0.006,6524258,0.006524258
gross_exposure,0.006,0.007,6135296,0.006135296
gross_exposure,0.007,0.008,5990905,0.005990905
gross_exposure,0.008,0.009,5806866,0.005806866
gross_exposure,0.009,0.01,4519171,0.004519171
gross_exposure,0.01,0.011,5492588,0.005492588
gross_exposure,0.011,0.012,4653082,0.004653082
gross_exposure,0.012,0.013,4092732,0.004092732
gross_exposure,0.013,0.014,5431714,0.005431714
gross_exposure,0.014,0.015,3394613,0.003394613
gross_exposure,0.015,0.016,3529181,0.003529181
gross_exposure,0.016,0.017,3373737,0.003373737
gross_exposure,0.017,0.018,3191834,0.003191834
gross_exposure,0.018,0.019,3154104,0.003154104
gross_exposure,0.019,0.02,2237308,0.002237308
gross_exposure,0.02,0.021,2946607,0.002946607
gross_exposure,0.021,0.022,2726970,0.00272697
gross_exposure,0.022,0.023,3059764,0.003059764
gross_exposure,0.023,0.024,2021331,0.002021331
gross_exposure,0.024,0.025,2233027,0.002233027
gross_exposure,0.025,0.026,1373321,0.001373321
gross_exposure,0.026,0.027,2139691,0.002139691
gross_exposure,0.027,0.028,1870626,0.001870626
gross_exposure,0.028,0.029,1346789,0.001346789
gross_exposure,0.029,0.03,1534427,0.001534427
gross_exposure,0.03,0.031,1937896,0.001937896
gross_exposure,0.031,0.032,1100173,0.001100173
gross_exposure,0.032,0.033,1754124,0.001754124
gross_exposure,0.033,0.034,1052884,0.001052884
gross_exposure,0.034,0.035,1123059,0.001123059
gross_exposure,0.035,0.036,522728,0.000522728
gross_exposure,0.036,0.037,1239443,0.001239443
gross_exposure,0.037,0.038,1331903,0.001331903
gross_exposure,0.038,0.039,624759,0.000624759
gross_exposure,0.039,0.04,1031486,0.001031486
gross_exposure,0.04,0.041,599461,0.000599461
gross_exposure,0.041,0.042,1157453,0.001157453
gross_exposure,0.042,0.043,715589,0.000715589
gross_exposure,0.043,0.044,375475,0.000375475
gross_exposure,0.044,0.045,670729,0.000670729
gross_exposure,0.045,0.046,551335,0.000551335
gross_exposure,0.046,0.047,504468,0.000504468
gross_exposure,0.047,0.048,575015,0.000575015
gross_exposure,0.048,0.049,105540,0.00010554
gross_exposure,0.049,0.05,816367,0.000816367
gross_exposure,0.05,0.051,260880,0.00026088
gross_exposure,0.051,0.052,602367,0.000602367
