kelly_multiplier,growth_mean,growth_stddev,exposure_rounds,gross_exposure_mean,gross_exposure_max,absolute_return_mean,absolute_return_max,mean_abs_taylor_error,max_abs_taylor_error
0.5,1.0000067739746723,4.3620223672639815e-06,1000000000,0.0012535822074749784,0.25593600722269827,0.0011452056795443026,0.25593600722269833,1.5635405055107926e-07,0.006387703996318439
0.55000000000000004,1.0000065141640755,4.8812916996036997e-06,1000000000,0.0013776186310807401,0.30988219186369603,0.0012584083481171032,0.30988219186369614,2.0760826586233295e-07,0.0090705473323473007
0.59999999999999998,1.0000060899993075,5.1686925482983147e-06,1000000000,0.0015035841123222035,0.31016057990842782,0.0013735399349717814,0.30097565788731645,2.6989117240664062e-07,0.010078154167389719
0.65000000000000002,1.0000053343648969,5.5094194674068262e-06,1000000000,0.0016287643849794188,0.33861423825305526,0.0014879230232883352,0.33861423825305498,3.4294606558907738e-07,0.011281435075645829
0.69999999999999996,1.0000043547439603,5.8766554878690922e-06,1000000000,0.001754074982362024,0.39054366506557958,0.0016021909940814303,0.39054366506557997,4.2807759261179126e-07,0.016147306781357229
0.75,1.0000031416387638,6.5897443341323801e-06,1000000000,0.001879389491938463,0.426149182693212,0.0017167984485329754,0.426149182693212,5.2629069137916927e-07,0.019630312976444353
0.80000000000000004,1.0000022098043579,6.9079268004443232e-06,1000000000,0.0020047253397473528,0.39899256105126679,0.0018312686839511403,0.39899256105126679,6.3815303673165349e-07,0.030557873966615856
0.85000000000000009,1.0000004499113033,7.700230295562484e-06,1000000000,0.0021296829954872845,0.42392959611697095,0.001945430200253784,0.42392959611697106,7.6530112188170819e-07,0.023997653421835796
0.90000000000000002,0.99999920803257991,7.7191977721317286e-06,1000000000,0.002255309985542857,0.49715234546838938,0.0020601966986199646,0.45228768381425399,9.0914946368058957e-07,0.029195855651772962
0.94999999999999996,0.99999713639719745,8.024649626064635e-06,1000000000,0.0023802886763370926,0.4983076345023475,0.0021746036717704485,0.48248864192229751,1.0686300667031636e-06,0.039044443677863305
1,0.99999467338024073,8.647200416440141e-06,1000000000,0.0025049196852291351,0.55067274962287716,0.0022882627223124816,0.54688884946223171,1.2451979535028848e-06,0.055447922097967783
