kelly_multiplier,growth_mean,growth_stddev,exposure_rounds,gross_exposure_mean,gross_exposure_max,absolute_return_mean,absolute_return_max,mean_abs_taylor_error,max_abs_taylor_error
0.5,0.99998990531278154,9.5691514488281279e-06,1000000000,0.0033000939424172497,0.53008860000000002,0.0030170465446484121,0.5300885999999998,1.3681804882090289e-06,0.039964046626409955
0.55000000000000004,0.99998429525803878,1.0026907846823776e-05,1000000000,0.0036300293691767646,0.50771333048780498,0.0033186136529776123,0.50321293709677439,1.81907476710527e-06,0.05053476134144308
0.59999999999999998,0.99997746064105408,1.1925538921519471e-05,1000000000,0.0039598895555758521,0.61189942344827575,0.0036203881826985668,0.54155918823529425,2.3615068111025388e-06,0.087913257066831618
0.65000000000000002,0.99997006451175985,1.2105401299181536e-05,1000000000,0.0042902423469240187,0.72292005740740739,0.0039224136428395329,0.66156956185185212,3.0028311457313207e-06,0.11797426260068622
0.69999999999999996,0.99996254863789547,1.3429140189152323e-05,1000000000,0.0046192271962689014,0.75493670000000002,0.0042230614627917686,0.75493670000000002,3.7510435643239192e-06,0.13711837302680618
0.75,0.99995149763641789,1.3839341919504211e-05,1000000000,0.0049496378833924458,0.79513290000000003,0.0045250278362200056,0.79513289999999992,4.6110616637328598e-06,0.12402790083372583
0.80000000000000004,0.99994084969877672,1.5276960940138352e-05,1000000000,0.0052823846125555412,0.83080715034482777,0.0048295322876939851,0.83080715034482777,5.6050714534637984e-06,0.60078868154731113
0.85000000000000009,0.99993113834583314,1.5757339895857575e-05,1000000000,0.0056089055355355013,0.83083243818181829,0.0051281630586004342,0.83083243818181807,6.7135835162426897e-06,0.29425561499511188
0.90000000000000002,0.99991774084267737,1.7313121243799846e-05,1000000000,0.00593965337601447,0.83715948000000018,0.005430880059670024,0.83715948000000018,7.9678155537259371e-06,0.26466047045132801
0.94999999999999996,0.99990504743220054,1.8465728491742841e-05,1000000000,0.0062683721513731314,0.91773730551724109,0.0057305226781523113,0.91773730551724131,9.370671608441744e-06,0.41796308110663438
1,0.99989025512167828,1.8752354534047918e-05,1000000000,0.0065987895645440034,0.9768734,0.0060328228534809372,0.97687339999999989,1.0928743839926338e-05,2.3127575889741365
