metric,lower_inclusive,upper_exclusive,count,probability
gross_exposure,0,0.001,876573253,0.876573253
gross_exposure,0.001,0.002,6475905,0.006475905
gross_exposure,0.002,0.003,6952370,0.00695237
gross_exposure,0.003,0.004,6605704,0.006605704
gross_exposure,0.004,0.005,5849347,0.005849347
gross_exposure,0.005,0.006,5223724,0.005223724
gross_exposure,0.006,0.007,5632410,0.00563241
gross_exposure,0.007,0.008,5079132,0.005079132
gross_exposure,0.008,0.009,4616275,0.004616275
gross_exposure,0.009,0.01,5354422,0.005354422
gross_exposure,0.01,0.011,4192342,0.004192342
gross_exposure,0.011,0.012,3729949,0.003729949
gross_exposure,0.012,0.013,3469772,0.003469772
gross_exposure,0.013,0.014,2930148,0.002930148
gross_exposure,0.014,0.015,3311673,0.003311673
gross_exposure,0.015,0.016,3384642,0.003384642
gross_exposure,0.016,0.017,3096356,0.003096356
gross_exposure,0.017,0.018,3003184,0.003003184
gross_exposure,0.018,0.019,3115293,0.003115293
gross_exposure,0.019,0.02,2057751,0.002057751
gross_exposure,0.02,0.021,2151939,0.002151939
gross_exposure,0.021,0.022,2109216,0.002109216
gross_exposure,0.022,0.023,2066730,0.00206673
gross_exposure,0.023,0.024,1831149,0.001831149
gross_exposure,0.024,0.025,956413,0.000956413
gross_exposure,0.025,0.026,2222977,0.002222977
gross_exposure,0.026,0.027,1840904,0.001840904
gross_exposure,0.027,0.028,1272767,0.001272767
gross_exposure,0.028,0.029,1969199,0.001969199
gross_exposure,0.029,0.03,1172940,0.00117294
gross_exposure,0.03,0.031,1367749,0.001367749
gross_exposure,0.031,0.032,722366,0.000722366
gross_exposure,0.032,0.033,1350694,0.001350694
gross_exposure,0.033,0.034,1221339,0.001221339
gross_exposure,0.034,0.035,405201,0.000405201
gross_exposure,0.035,0.036,1230525,0.001230525
gross_exposure,0.036,0.037,755421,0.000755421
gross_exposure,0.037,0.038,1129457,0.001129457
gross_exposure,0.038,0.039,578104,0.000578104
gross_exposure,0.039,0.04,854200,0.0008542
gross_exposure,0.04,0.041,716308,0.000716308
gross_exposure,0.041,0.042,468572,0.000468572
gross_exposure,0.042,0.043,743710,0.00074371
gross_exposure,0.043,0.044,345254,0.000345254
gross_exposure,0.044,0.045,729348,0.000729348
gross_exposure,0.045,0.046,270676,0.000270676
gross_exposure,0.046,0.047,757587,0.000757587
gross_exposure,0.047,0.048,175816,0.000175816
gross_exposure,0.048,0.049,502243,0.000502243
gross_exposure,0.049,0.05,340627,0.000340627
gross_exposure,0.05,0.051,423719,0.000423719
gross_exposure,0.051,0.052,365116,0.000365116
gross_exposure,0.052,0.053,253156,0.000253156
gross_exposure,0.053,0.054,414363,0.000414363
gross_exposure,0.054,0.055,196412,0.000196412
gross_exposure,0.055,0.056,388492,0.000388492
gross_exposure,0.056,0.057,225777,0.000225777
gross_exposure,0.057,0.058,215270,0.00021527
gross_exposure,0.058,0.059,285946,0.000285946
gross_exposure,0.059,0.06,254071,0.000254071
gross_exposure,0.06,0.061,198701,0.000198701
gross_exposure,0.061,0.062,114817,0.000114817
gross_exposure,0.062,0.063,229609,0.000229609
gross_exposure,0.063,0.064,90831,9.0831e-05
gross_exposure,0.064,0.065,134226,0.000134226
gross_exposure,0.065,0.066,223026,0.000223026
gross_exposure,0.066,0.067,60220,6.022e-05
gross_exposure,0.067,0.068,139717,0.000139717
gross_exposure,0.068,0.069,215864,0.000215864
gross_exposure,0.069,0.07,43226,4.3226e-05
gross_exposure,0.07,0.071,157895,0.000157895
gross_exposure,0.071,0.072,107483,0.000107483
gross_exposure,0.072,0.073,64812,6.4812e-05
gross_exposure,0.073,0.074,96018,9.6018e-05
gross_exposure,0.074,0.075,120622,0.000120622
gross_exposure,0.075,0.076,81737,8.1737e-05
gross_exposure,0.076,0.077,34534,3.4534e-05
gross_exposure,0.077,0.078,133359,0.000133359
gross_exposure,0.078,0.079,101824,0.000101824
gross_exposure,0.079,0.08,34447,3.4447e-05
gross_exposure,0.08,0.081,90618,9.0618e-05
gross_exposure,0.081,0.082,33477,3.3477e-05
gross_exposure,0.082,0.083,57068,5.7068e-05
gross_exposure,0.083,0.084,46464,4.6464e-05
gross_exposure,0.084,0.085,62451,6.2451e-05
gross_exposure,0.085,0.086,56795,5.6795e-05
gross_exposure,0.086,0.087,31190,3.119e-05
gross_exposure,0.087,0.088,45702,4.5702e-05
gross_exposure,0.088,0.089,46304,4.6304e-05
gross_exposure,0.089,0.09,60031,6.0031e-05
gross_exposure,0.09,0.091,36009,3.6009e-05
gross_exposure,0.091,0.092,13021,1.3021e-05
gross_exposure,0.092,0.093,8317,8.317e-06
gross_exposure,0.093,0.094,92617,9.2617e-05
gross_exposure,0.094,0.095,16637,1.6637e-05
gross_exposure,0.095,0.096,13159,1.3159e-05
gross_exposure,0.096,0.097,31506,3.1506e-05
gross_exposure,0.097,0.098,45451,4.5451e-05
gross_exposure,0.098,0.099,35365,3.5365e-05
gross_exposure,0.099,0.1,12637,1.2637e-05
gross_exposure,0.1,0.101,27828,2.7828e-05
gross_exposure,0.101,0.102,25199,2.5199e-05
gross_exposure,0.102,0.103,29810,2.981e-05
gross_exposure,0.103,0.104,18159,1.8159e-05
gross_exposure,0.104,0.105,8563,8.563e-06
gross_exposure,0.105,0.106,24144,2.4144e-05
gross_exposure,0.106,0.107,38264,3.8264e-05
gross_exposure,0.107,0.108,16235,1.6235e-05
gross_exposure,0.108,0.109,9968,9.968e-06
gross_exposure,0.109,0.11,13608,1.3608e-05
gross_exposure,0.11,0.111,16157,1.6157e-05
gross_exposure,0.111,0.112,32695,3.2695e-05
gross_exposure,0.112,0.113,13280,1.328e-05
gross_exposure,0.113,0.114,14026,1.4026e-05
gross_exposure,0.114,0.115,11547,1.1547e-05
gross_exposure,0.115,0.116,15579,1.5579e-05
gross_exposure,0.116,0.117,11117,1.1117e-05
gross_exposure,0.117,0.118,21158,2.1158e-05
gross_exposure,0.118,0.119,11840,1.184e-05
gross_exposure,0.119,0.12,20073,2.0073e-05
gross_exposure,0.12,0.121,13665,1.3665e-05
gross_exposure,0.121,0.122,10805,1.0805e-05
gross_exposure,0.122,0.123,4957,4.957e-06
gross_exposure,0.123,0.124,8799,8.799e-06
gross_exposure,0.124,0.125,13116,1.3116e-05
gross_exposure,0.125,0.126,12956,1.2956e-05
gross_exposure,0.126,0.127,6013,6.013e-06
gross_exposure,0.127,0.128,5751,5.751e-06
gross_exposure,0.128,0.129,9197,9.197e-06
gross_exposure,0.129,0.13,8338,8.338e-06
gross_exposure,0.13,0.131,12220,1.222e-05
gross_exposure,0.131,0.132,10397,1.0397e-05
gross_exposure,0.132,0.133,5113,5.113e-06
gross_exposure,0.133,0.134,3267,3.267e-06
gross_exposure,0.134,0.135,16896,1.6896e-05
gross_exposure,0.135,0.136,2130,2.13e-06
gross_exposure,0.136,0.137,19132,1.9132e-05
gross_exposure,0.137,0.138,1259,1.259e-06
gross_exposure,0.138,0.139,1005,1.005e-06
gross_exposure,0.139,0.14,3237,3.237e-06
gross_exposure,0.14,0.141,14272,1.4272e-05
gross_exposure,0.141,0.142,8330,8.33e-06
gross_exposure,0.142,0.143,8088,8.088e-06
gross_exposure,0.143,0.144,1364,1.364e-06
gross_exposure,0.144,0.145,4439,4.439e-06
gross_exposure,0.145,0.146,4939,4.939e-06
gross_exposure,0.146,0.147,4684,4.684e-06
