kelly_multiplier,growth_mean,growth_stddev,exposure_rounds,gross_exposure_mean,gross_exposure_max,absolute_return_mean,absolute_return_max,mean_abs_taylor_error,max_abs_taylor_error
0.5,1.00014402943928,1.2521348316945912e-05,1000000000,0.0061274946975251555,0.42278376842407489,0.0057274718640119527,0.42278376842407478,2.0703747663053861e-06,0.020191377058985494
0.55000000000000004,1.0001506324519833,1.3043682163410841e-05,1000000000,0.0067417751453322352,0.47221214526648242,0.0063016242287807396,0.47221214526648236,2.7547723459197167e-06,0.027947202888707168
0.59999999999999998,1.0001564849580542,1.4835169056745922e-05,1000000000,0.0073525634513944829,0.50734052210888991,0.0068728731888175066,0.50734052210889036,3.5668462646139506e-06,0.033379046170761539
0.65000000000000002,1.0001597771403166,1.5390792180678795e-05,1000000000,0.0079673151810489059,0.55806889895129741,0.0074474764087365114,0.55806889895129763,4.5270974635246946e-06,0.064087614828009176
0.69999999999999996,1.0001619949039429,1.6571619699400777e-05,1000000000,0.0085801677651502119,0.60099727579370477,0.0080200595660683705,0.60099727579370499,5.6468702444266024e-06,0.057625981375900803
0.75,1.0001640203696223,1.7721071902516024e-05,1000000000,0.0091925431858496422,0.64392565263611234,0.008592669141454061,0.64392565263611234,6.9344057950781761e-06,0.10950975451374567
0.80000000000000004,1.0001625821815479,1.8864699867126523e-05,1000000000,0.009805668965512427,0.66456831519280568,0.0091653301550954271,0.66456831519280579,8.4037732990764648e-06,0.1081794424764706
0.85000000000000009,1.0001607405758941,1.9393205756072725e-05,1000000000,0.010417766835261192,0.76924669203521323,0.009738102509871234,0.76924669203521323,1.0064571654449908e-05,0.18024980994835893
0.90000000000000002,1.0001587538361814,2.1009389310112229e-05,1000000000,0.011030710305370306,0.81449649744904939,0.010311000201021289,0.81449649744904973,1.1935912072980853e-05,0.15323059976815656
0.94999999999999996,1.0001535840889095,2.2666413402891949e-05,1000000000,0.011640490924696717,0.80328916000574235,0.010880719024723715,0.80328916000574269,1.4016373261658331e-05,0.18621030055603294
1,1.0001473762588662,2.4172854671254784e-05,1000000000,0.012255410587108984,0.90499610827672128,0.011455636791739757,0.9049961082767215,1.6304540724746806e-05,0.23134524039683968
