policy,spread_edge,spread_stddev,kelly_growth_at_1,kelly_growth_stddev_at_1,kelly_exposure_rounds_at_1,mean_gross_wager_over_bankroll_at_1,max_gross_wager_over_bankroll_at_1,mean_abs_fX_at_1,max_abs_fX_at_1,child_output
basic,0.0398189726,7.092986933139182,0.9999352385251012,2.317077677234039e-05,1000000000,0.010332745705245897,0.9791295111111109,0.009604948056161581,0.9791295111111111,/home/pliops/BlackJackCounts/paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj3-2/hiopt2_d2/basic
full_deviations,0.0551562001,7.285701757789487,0.9999853007514092,2.4132515298388736e-05,1000000000,0.010720076714034266,0.9985845714285716,0.009971114179939362,0.9985845714285716,/home/pliops/BlackJackCounts/paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj3-2/hiopt2_d2/full_deviations
