metric,lower_inclusive,upper_exclusive,count,probability
gross_exposure,0,0.001,779031892,0.779031892
gross_exposure,0.001,0.002,7069566,0.007069566
gross_exposure,0.002,0.003,7247375,0.007247375
gross_exposure,0.003,0.004,7126652,0.007126652
gross_exposure,0.004,0.005,6677221,0.006677221
gross_exposure,0.005,0.006,6546169,0.006546169
gross_exposure,0.006,0.007,6072447,0.006072447
gross_exposure,0.007,0.008,6236753,0.006236753
gross_exposure,0.008,0.009,5895638,0.005895638
gross_exposure,0.009,0.01,6278469,0.006278469
gross_exposure,0.01,0.011,5541798,0.005541798
gross_exposure,0.011,0.012,5039276,0.005039276
gross_exposure,0.012,0.013,4813285,0.004813285
gross_exposure,0.013,0.014,4370674,0.004370674
gross_exposure,0.014,0.015,4853079,0.004853079
gross_exposure,0.015,0.016,4773619,0.004773619
gross_exposure,0.016,0.017,4405091,0.004405091
gross_exposure,0.017,0.018,4579062,0.004579062
gross_exposure,0.018,0.019,4692799,0.004692799
gross_exposure,0.019,0.02,3345063,0.003345063
gross_exposure,0.02,0.021,3727816,0.003727816
gross_exposure,0.021,0.022,3619756,0.003619756
gross_exposure,0.022,0.023,3545893,0.003545893
gross_exposure,0.023,0.024,3345509,0.003345509
gross_exposure,0.024,0.025,2120990,0.00212099
gross_exposure,0.025,0.026,4183623,0.004183623
gross_exposure,0.026,0.027,3361577,0.003361577
gross_exposure,0.027,0.028,2884742,0.002884742
gross_exposure,0.028,0.029,3497816,0.003497816
gross_exposure,0.029,0.03,2468163,0.002468163
gross_exposure,0.03,0.031,2849230,0.00284923
gross_exposure,0.031,0.032,2083535,0.002083535
gross_exposure,0.032,0.033,2936124,0.002936124
gross_exposure,0.033,0.034,2743872,0.002743872
gross_exposure,0.034,0.035,1572202,0.001572202
gross_exposure,0.035,0.036,2570403,0.002570403
gross_exposure,0.036,0.037,2081475,0.002081475
gross_exposure,0.037,0.038,2529974,0.002529974
gross_exposure,0.038,0.039,1950171,0.001950171
gross_exposure,0.039,0.04,2016509,0.002016509
gross_exposure,0.04,0.041,1998645,0.001998645
gross_exposure,0.041,0.042,1614613,0.001614613
gross_exposure,0.042,0.043,2048467,0.002048467
gross_exposure,0.043,0.044,1435522,0.001435522
gross_exposure,0.044,0.045,1940109,0.001940109
gross_exposure,0.045,0.046,1337954,0.001337954
gross_exposure,0.046,0.047,2310532,0.002310532
gross_exposure,0.047,0.048,754593,0.000754593
gross_exposure,0.048,0.049,1728098,0.001728098
gross_exposure,0.049,0.05,1208572,0.001208572
gross_exposure,0.05,0.051,1376537,0.001376537
gross_exposure,0.051,0.052,1536649,0.001536649
gross_exposure,0.052,0.053,1082758,0.001082758
gross_exposure,0.053,0.054,1518120,0.00151812
gross_exposure,0.054,0.055,934447,0.000934447
gross_exposure,0.055,0.056,1717353,0.001717353
gross_exposure,0.056,0.057,788061,0.000788061
gross_exposure,0.057,0.058,1003243,0.001003243
gross_exposure,0.058,0.059,1260145,0.001260145
gross_exposure,0.059,0.06,1002794,0.001002794
gross_exposure,0.06,0.061,925701,0.000925701
gross_exposure,0.061,0.062,774179,0.000774179
gross_exposure,0.062,0.063,1188054,0.001188054
gross_exposure,0.063,0.064,652112,0.000652112
gross_exposure,0.064,0.065,708944,0.000708944
