policy,spread_edge,spread_stddev,kelly_growth_at_1,kelly_growth_stddev_at_1,kelly_exposure_rounds_at_1,mean_gross_wager_over_bankroll_at_1,max_gross_wager_over_bankroll_at_1,mean_abs_fX_at_1,max_abs_fX_at_1,child_output
basic,0.0783707332,7.0641286422784,1.0000953281177472,2.1000181685263404e-05,1000000000,0.009568164215318526,0.8451525,0.008953242895548651,0.8451524999999999,/home/pliops/BlackJackCounts/paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj3-2/halves_d1/basic
full_deviations,0.1095650798,7.4086151373023785,1.0001985398346764,2.2883504439220257e-05,1000000000,0.01023571710352755,0.9998447647058825,0.009534516386137126,0.9998447647058826,/home/pliops/BlackJackCounts/paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj3-2/halves_d1/full_deviations
