kelly_multiplier,growth_mean,growth_stddev,exposure_rounds,gross_exposure_mean,gross_exposure_max,absolute_return_mean,absolute_return_max,mean_abs_taylor_error,max_abs_taylor_error
0.5,1.0000430731328533,6.6545227779177123e-06,1000000000,0.0027250783934295942,0.28403254545454548,0.0025383104311745004,0.28403254545454543,3.9878886091540257e-07,0.0084564883889947096
0.55000000000000004,1.0000451565361828,7.4676224739621083e-06,1000000000,0.0029954479847270378,0.3531508607407407,0.0027900172233703258,0.35315086074074059,5.2960843017820468e-07,0.013712784523002508
0.59999999999999998,1.0000466621508703,7.8747491929537869e-06,1000000000,0.0032685321259207207,0.35736276413793105,0.0030444787868488406,0.34143467294117652,6.8802337444587655e-07,0.016705229443086778
0.65000000000000002,1.0000475691966988,8.3510472399328841e-06,1000000000,0.0035408955973448642,0.38244483789473688,0.0032982208744878382,0.38244483789473688,8.7412450135214343e-07,0.015406275027464
0.69999999999999996,1.0000480175805115,8.9682946076993059e-06,1000000000,0.0038133935049311733,0.44561288000000004,0.0035517722103929534,0.44561287999999988,1.0908373286566046e-06,0.023600632267024524
0.75,1.0000483088217724,1.0052004287471936e-05,1000000000,0.0040859447138444525,0.45986502857142852,0.0038057850182459129,0.45986502857142852,1.3410541607154389e-06,0.025856587461644986
0.80000000000000004,1.0000483138498484,1.0523062727293716e-05,1000000000,0.0043581577052471321,0.44394702222222221,0.0040594193880160393,0.44394702222222215,1.6259854349762166e-06,0.044400204005572097
0.85000000000000009,1.0000473294528913,1.1705537587220786e-05,1000000000,0.0046301783081480544,0.47169371111111114,0.0043126585779614621,0.47169371111111091,1.9493702632630196e-06,0.033610019794704682
0.90000000000000002,1.0000464710207697,1.1751940831698899e-05,1000000000,0.0049032254353227715,0.54772611428571416,0.0045670329449422533,0.502861452631579,2.3148835798101352e-06,0.044181393125022894
0.94999999999999996,1.0000450881746925,1.2419909334703904e-05,1000000000,0.0051752966356960039,0.55169105714285716,0.0048208542231760829,0.54654874909090911,2.7205562310626245e-06,0.059370140320882836
1,1.0000423199446451,1.3385894729715229e-05,1000000000,0.0054466976416154781,0.61810444137931042,0.0050732693306954676,0.60308192592592591,3.1694314946229425e-06,0.090640032112478952
