kelly_multiplier,growth_mean,growth_stddev,exposure_rounds,gross_exposure_mean,gross_exposure_max,absolute_return_mean,absolute_return_max,mean_abs_taylor_error,max_abs_taylor_error
0.5,1.0000759515885242,8.7223292165657439e-06,1000000000,0.0027323802831159066,0.62810229999999989,0.0024877282568288553,0.62810229999999978,1.2448560004912109e-06,0.056569053076617137
0.55000000000000004,1.0000790625644522,9.2819621676620891e-06,1000000000,0.0030057132689928984,0.70759586333333335,0.0027364162260340046,0.67619194176470609,1.6500432738119446e-06,0.068950348517564097
0.59999999999999998,1.0000826867978097,9.7924665383374361e-06,1000000000,0.0032788902844568808,0.7106174968421054,0.0029853402393202858,0.71061749684210529,2.1403948092728518e-06,0.078725531161663531
0.65000000000000002,1.0000846780363875,1.0898121876274563e-05,1000000000,0.0035519027233620985,0.76326042000000005,0.0032338224552865345,0.76326041999999983,2.7105884052677362e-06,0.10350681639627779
0.69999999999999996,1.0000865429753341,1.1864755111549313e-05,1000000000,0.0038264233520663225,0.85609775999999993,0.0034837837574930208,0.85609775999999993,3.3766347150685163e-06,0.13425476741129505
0.75,1.0000880551612548,1.234444926271545e-05,1000000000,0.0040986051082100555,0.96222697941176483,0.0037318831106025233,0.96222697941176483,4.1388933974275102e-06,0.21565929076986534
0.80000000000000004,1.000088638468392,1.3389456398598249e-05,1000000000,0.004371466995519299,0.99511172571428586,0.0039798829354094544,0.99511172571428563,5.0040200408022466e-06,0.23776020037052459
0.85000000000000009,1.0000874955568708,1.4041823486738045e-05,1000000000,0.0046447792688097417,0.9904239100000003,0.0042285666816917339,0.99042391000000018,5.9905747351569961e-06,0.50486272888513573
0.90000000000000002,1.0000864780498078,1.5382985757039028e-05,1000000000,0.0049183668060007587,0.99408414000000012,0.0044776391676637642,0.99408414000000012,7.0956011565070651e-06,0.69594485244258508
0.94999999999999996,1.0000849540156538,1.5135858987668872e-05,1000000000,0.0051898136213550054,0.99820946000000021,0.0047250162568150279,0.99820946000000021,8.3326438333395685e-06,0.38859589314636445
1,1.000083569123001,1.6175928714442e-05,1000000000,0.0054659190528432754,0.99874680000000016,0.0049763221222082245,0.99874680000000038,9.7066067302437354e-06,0.66019342763509714
