metric,lower_inclusive,upper_exclusive,count,probability
gross_exposure,0,0.001,792896585,0.792896585
gross_exposure,0.001,0.002,9970001,0.009970001
gross_exposure,0.002,0.003,5152166,0.005152166
gross_exposure,0.003,0.004,11732030,0.01173203
gross_exposure,0.004,0.005,6929135,0.006929135
gross_exposure,0.005,0.006,3207244,0.003207244
gross_exposure,0.006,0.007,9366909,0.009366909
gross_exposure,0.007,0.008,7461220,0.00746122
gross_exposure,0.008,0.009,4619971,0.004619971
gross_exposure,0.009,0.01,5649693,0.005649693
gross_exposure,0.01,0.011,7297541,0.007297541
gross_exposure,0.011,0.012,5019257,0.005019257
gross_exposure,0.012,0.013,5618219,0.005618219
gross_exposure,0.013,0.014,4500912,0.004500912
gross_exposure,0.014,0.015,4568920,0.00456892
gross_exposure,0.015,0.016,5289175,0.005289175
gross_exposure,0.016,0.017,5853535,0.005853535
gross_exposure,0.017,0.018,1433367,0.001433367
gross_exposure,0.018,0.019,4044676,0.004044676
gross_exposure,0.019,0.02,4429068,0.004429068
gross_exposure,0.02,0.021,4370084,0.004370084
gross_exposure,0.021,0.022,3534784,0.003534784
gross_exposure,0.022,0.023,3744400,0.0037444
gross_exposure,0.023,0.024,2525070,0.00252507
gross_exposure,0.024,0.025,2707920,0.00270792
gross_exposure,0.025,0.026,3511353,0.003511353
gross_exposure,0.026,0.027,2485766,0.002485766
gross_exposure,0.027,0.028,4734934,0.004734934
gross_exposure,0.028,0.029,647642,0.000647642
gross_exposure,0.029,0.03,2958505,0.002958505
gross_exposure,0.03,0.031,3224996,0.003224996
gross_exposure,0.031,0.032,1889384,0.001889384
gross_exposure,0.032,0.033,1825608,0.001825608
gross_exposure,0.033,0.034,3287674,0.003287674
gross_exposure,0.034,0.035,772909,0.000772909
gross_exposure,0.035,0.036,2086767,0.002086767
gross_exposure,0.036,0.037,2545043,0.002545043
gross_exposure,0.037,0.038,1964757,0.001964757
gross_exposure,0.038,0.039,1414052,0.001414052
gross_exposure,0.039,0.04,1266433,0.001266433
gross_exposure,0.04,0.041,2487366,0.002487366
gross_exposure,0.041,0.042,1522810,0.00152281
gross_exposure,0.042,0.043,1686657,0.001686657
gross_exposure,0.043,0.044,1073970,0.00107397
gross_exposure,0.044,0.045,1031288,0.001031288
