policy,spread_edge,spread_stddev,kelly_growth_at_1,kelly_growth_stddev_at_1,kelly_exposure_rounds_at_1,mean_gross_wager_over_bankroll_at_1,max_gross_wager_over_bankroll_at_1,mean_abs_fX_at_1,max_abs_fX_at_1,child_output
basic,0.010220040322612,5.844448924149529,0.9999851281664788,1.602822251192878e-05,1000000000,0.0059283614221651995,0.7182584621231882,0.005435846743032072,0.7182584621231884,/home/neria/Desktop/BlackjaclCpp/checkpoints/performance-suites/h17c03_5b_hilo_bias_continuous/bj6-5/alternating_d1/basic
illustrious18,0.026899808961243867,6.014762774199157,1.0000379550366172,1.6987029100483255e-05,1000000000,0.006166893610749401,0.8502675461773637,0.005642637270867247,0.8502675461773641,/home/neria/Desktop/BlackjaclCpp/checkpoints/performance-suites/h17c03_5b_hilo_bias_continuous/bj6-5/alternating_d1/illustrious18
full_deviations,0.03696487036083217,6.237889051360366,1.0000609961808011,1.7553033051997743e-05,1000000000,0.006435068753768974,0.9985564411045037,0.005867909293027164,0.9985564411045038,/home/neria/Desktop/BlackjaclCpp/checkpoints/performance-suites/h17c03_5b_hilo_bias_continuous/bj6-5/alternating_d1/full_deviations
