metric,lower_inclusive,upper_exclusive,count,probability
gross_exposure,0,0.001,958574950,0.95857495
gross_exposure,0.001,0.002,4380458,0.004380458
gross_exposure,0.002,0.003,3987251,0.003987251
gross_exposure,0.003,0.004,3480628,0.003480628
gross_exposure,0.004,0.005,3054561,0.003054561
gross_exposure,0.005,0.006,2675623,0.002675623
gross_exposure,0.006,0.007,2841990,0.00284199
gross_exposure,0.007,0.008,2161283,0.002161283
gross_exposure,0.008,0.009,2084284,0.002084284
gross_exposure,0.009,0.01,1771659,0.001771659
gross_exposure,0.01,0.011,1590417,0.001590417
gross_exposure,0.011,0.012,1410456,0.001410456
gross_exposure,0.012,0.013,1409082,0.001409082
gross_exposure,0.013,0.014,1066058,0.001066058
gross_exposure,0.014,0.015,1021967,0.001021967
gross_exposure,0.015,0.016,971011,0.000971011
gross_exposure,0.016,0.017,785503,0.000785503
gross_exposure,0.017,0.018,743218,0.000743218
gross_exposure,0.018,0.019,613603,0.000613603
gross_exposure,0.019,0.02,608444,0.000608444
gross_exposure,0.02,0.021,526778,0.000526778
gross_exposure,0.021,0.022,457529,0.000457529
gross_exposure,0.022,0.023,453649,0.000453649
gross_exposure,0.023,0.024,323422,0.000323422
gross_exposure,0.024,0.025,309522,0.000309522
gross_exposure,0.025,0.026,303858,0.000303858
gross_exposure,0.026,0.027,241571,0.000241571
gross_exposure,0.027,0.028,228450,0.00022845
gross_exposure,0.028,0.029,215741,0.000215741
gross_exposure,0.029,0.03,172934,0.000172934
gross_exposure,0.03,0.031,170013,0.000170013
gross_exposure,0.031,0.032,108857,0.000108857
gross_exposure,0.032,0.033,155855,0.000155855
gross_exposure,0.033,0.034,110395,0.000110395
gross_exposure,0.034,0.035,88220,8.822e-05
gross_exposure,0.035,0.036,102345,0.000102345
gross_exposure,0.036,0.037,69598,6.9598e-05
gross_exposure,0.037,0.038,67917,6.7917e-05
gross_exposure,0.038,0.039,68359,6.8359e-05
gross_exposure,0.039,0.04,53878,5.3878e-05
gross_exposure,0.04,0.041,48839,4.8839e-05
gross_exposure,0.041,0.042,47747,4.7747e-05
gross_exposure,0.042,0.043,40566,4.0566e-05
gross_exposure,0.043,0.044,33637,3.3637e-05
gross_exposure,0.044,0.045,30006,3.0006e-05
gross_exposure,0.045,0.046,38980,3.898e-05
gross_exposure,0.046,0.047,21420,2.142e-05
gross_exposure,0.047,0.048,21799,2.1799e-05
gross_exposure,0.048,0.049,21753,2.1753e-05
gross_exposure,0.049,0.05,18981,1.8981e-05
gross_exposure,0.05,0.051,15679,1.5679e-05
gross_exposure,0.051,0.052,16123,1.6123e-05
gross_exposure,0.052,0.053,16420,1.642e-05
gross_exposure,0.053,0.054,10325,1.0325e-05
gross_exposure,0.054,0.055,11492,1.1492e-05
gross_exposure,0.055,0.056,11748,1.1748e-05
gross_exposure,0.056,0.057,10069,1.0069e-05
gross_exposure,0.057,0.058,9706,9.706e-06
gross_exposure,0.058,0.059,8411,8.411e-06
gross_exposure,0.059,0.06,7227,7.227e-06
gross_exposure,0.06,0.061,7109,7.109e-06
gross_exposure,0.061,0.062,7061,7.061e-06
gross_exposure,0.062,0.063,5879,5.879e-06
gross_exposure,0.063,0.064,2791,2.791e-06
gross_exposure,0.064,0.065,6365,6.365e-06
gross_exposure,0.065,0.066,5875,5.875e-06
