kelly_multiplier,growth_mean,growth_stddev,exposure_rounds,gross_exposure_mean,gross_exposure_max,absolute_return_mean,absolute_return_max,mean_abs_taylor_error,max_abs_taylor_error
0.5,1.0000176921088419,7.1313969514565038e-06,1000000000,0.002787212241554711,0.46999999999999992,0.0025461478130409223,0.46999999999999997,5.7338524037632193e-07,0.025712400790644907
0.55000000000000004,1.0000169089424447,7.8534769990844174e-06,1000000000,0.0030635897819338161,0.51253124999999988,0.0027986318454070527,0.50442857142857167,7.6052708413016255e-07,0.039498622914992731
0.59999999999999998,1.0000150949756657,8.6877512386826624e-06,1000000000,0.0033429728969695104,0.62611111111111095,0.0030537504706568694,0.62611111111111084,9.8657991030745112e-07,0.069153201957484089
0.65000000000000002,1.0000134467748287,9.0275982718012152e-06,1000000000,0.0036215467793403234,0.65649999999999975,0.0033083281939528435,0.65650000000000008,1.2524851717950062e-06,0.063703067757813536
0.69999999999999996,1.0000114542874528,9.4992659703481372e-06,1000000000,0.0039005299088264128,0.73046296296296287,0.0035630626415878181,0.64997058823529419,1.5640516196102003e-06,0.091826071770656381
0.75,1.0000083403991942,1.0652483097172377e-05,1000000000,0.0041790514388268755,0.68152777777777773,0.0038175682029218724,0.68152777777777784,1.9188313606353259e-06,0.12145780246391735
0.80000000000000004,1.0000041062752205,1.0805992291942053e-05,1000000000,0.0044575573892265416,0.66933333333333345,0.0040718590454101224,0.66933333333333345,2.3279806915349008e-06,0.13629073187415497
0.85000000000000009,1.0000015740108632,1.1768932880838094e-05,1000000000,0.0047359019794156083,0.76027777777777761,0.0043262010378204395,0.7602777777777775,2.7877760332166897e-06,0.23535743230563544
0.90000000000000002,0.99999738841108265,1.2900396611244755e-05,1000000000,0.0050150601248735863,0.96099999999999974,0.0045812651077311306,0.96099999999999941,3.3093603233102108e-06,0.20536062858404636
0.94999999999999996,0.99999342624353971,1.2714118119722581e-05,1000000000,0.0052934893661115544,0.90461111111111114,0.0048357678887875266,0.90461111111111103,3.8871816397333804e-06,0.253584079250462
1,0.99998730346422593,1.3630205462107245e-05,1000000000,0.0055708968743693223,0.9522222222222223,0.0050891824028233782,0.83666666666666667,4.5220860951602268e-06,0.17523268305057838
