policy,spread_edge,spread_stddev,kelly_growth_at_1,kelly_growth_stddev_at_1,kelly_exposure_rounds_at_1,mean_gross_wager_over_bankroll_at_1,max_gross_wager_over_bankroll_at_1,mean_abs_fX_at_1,max_abs_fX_at_1,child_output
basic,0.010055134350666427,5.074059413595129,0.9999996592920971,1.3723310293989424e-05,1000000000,0.004568657788126093,0.6156223333333334,0.004186580578807548,0.5722889999999999,/home/pliops/BlackJackCounts/paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj6-5/hilo_d1/basic
full_deviations,0.03556155958240571,5.454439653920153,1.0000694785810134,1.5426460524526114e-05,1000000000,0.0049753472360697885,0.9832046000000001,0.0045278130185336515,0.9832046000000003,/home/pliops/BlackJackCounts/paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj6-5/hilo_d1/full_deviations
