metric,lower_inclusive,upper_exclusive,count,probability
gross_exposure,0,0.001,736481349,0.736481349
gross_exposure,0.001,0.002,15160232,0.015160232
gross_exposure,0.002,0.003,16812563,0.016812563
gross_exposure,0.003,0.004,7000356,0.007000356
gross_exposure,0.004,0.005,10392843,0.010392843
gross_exposure,0.005,0.006,10346498,0.010346498
gross_exposure,0.006,0.007,7220908,0.007220908
gross_exposure,0.007,0.008,11186043,0.011186043
gross_exposure,0.008,0.009,10489248,0.010489248
gross_exposure,0.009,0.01,6746911,0.006746911
gross_exposure,0.01,0.011,4730135,0.004730135
gross_exposure,0.011,0.012,7645190,0.00764519
gross_exposure,0.012,0.013,6890492,0.006890492
gross_exposure,0.013,0.014,3800291,0.003800291
gross_exposure,0.014,0.015,5764094,0.005764094
gross_exposure,0.015,0.016,8045575,0.008045575
gross_exposure,0.016,0.017,3976449,0.003976449
gross_exposure,0.017,0.018,5558160,0.00555816
gross_exposure,0.018,0.019,5424363,0.005424363
gross_exposure,0.019,0.02,3956669,0.003956669
gross_exposure,0.02,0.021,5370487,0.005370487
gross_exposure,0.021,0.022,1798058,0.001798058
gross_exposure,0.022,0.023,6199121,0.006199121
gross_exposure,0.023,0.024,4072837,0.004072837
gross_exposure,0.024,0.025,4535814,0.004535814
gross_exposure,0.025,0.026,3961687,0.003961687
gross_exposure,0.026,0.027,6385321,0.006385321
gross_exposure,0.027,0.028,1122966,0.001122966
gross_exposure,0.028,0.029,3337392,0.003337392
gross_exposure,0.029,0.03,2222933,0.002222933
gross_exposure,0.03,0.031,2659712,0.002659712
gross_exposure,0.031,0.032,2894934,0.002894934
gross_exposure,0.032,0.033,197721,0.000197721
gross_exposure,0.033,0.034,4511807,0.004511807
gross_exposure,0.034,0.035,3217214,0.003217214
gross_exposure,0.035,0.036,2538556,0.002538556
gross_exposure,0.036,0.037,2441258,0.002441258
gross_exposure,0.037,0.038,1492739,0.001492739
gross_exposure,0.038,0.039,2068280,0.00206828
gross_exposure,0.039,0.04,1660855,0.001660855
gross_exposure,0.04,0.041,837390,0.00083739
gross_exposure,0.041,0.042,4345549,0.004345549
gross_exposure,0.042,0.043,219329,0.000219329
gross_exposure,0.043,0.044,1868134,0.001868134
gross_exposure,0.044,0.045,2509192,0.002509192
gross_exposure,0.045,0.046,2358999,0.002358999
gross_exposure,0.046,0.047,1278252,0.001278252
gross_exposure,0.047,0.048,2024063,0.002024063
gross_exposure,0.048,0.049,1370409,0.001370409
gross_exposure,0.049,0.05,401562,0.000401562
gross_exposure,0.05,0.051,1599666,0.001599666
gross_exposure,0.051,0.052,932035,0.000932035
gross_exposure,0.052,0.053,804005,0.000804005
gross_exposure,0.053,0.054,971470,0.00097147
gross_exposure,0.054,0.055,2486841,0.002486841
gross_exposure,0.055,0.056,212471,0.000212471
gross_exposure,0.056,0.057,175025,0.000175025
gross_exposure,0.057,0.058,1074019,0.001074019
gross_exposure,0.058,0.059,954536,0.000954536
gross_exposure,0.059,0.06,1437116,0.001437116
gross_exposure,0.06,0.061,563377,0.000563377
gross_exposure,0.061,0.062,1265619,0.001265619
gross_exposure,0.062,0.063,428963,0.000428963
gross_exposure,0.063,0.064,1716401,0.001716401
gross_exposure,0.064,0.065,8610,8.61e-06
gross_exposure,0.065,0.066,275342,0.000275342
gross_exposure,0.066,0.067,1510523,0.001510523
gross_exposure,0.067,0.068,359142,0.000359142
gross_exposure,0.068,0.069,370753,0.000370753
gross_exposure,0.069,0.07,418949,0.000418949
gross_exposure,0.07,0.071,681839,0.000681839
gross_exposure,0.071,0.072,739602,0.000739602
gross_exposure,0.072,0.073,446661,0.000446661
gross_exposure,0.073,0.074,303249,0.000303249
gross_exposure,0.074,0.075,17846,1.7846e-05
gross_exposure,0.075,0.076,113918,0.000113918
gross_exposure,0.076,0.077,1629625,0.001629625
gross_exposure,0.077,0.078,25436,2.5436e-05
gross_exposure,0.078,0.079,125781,0.000125781
gross_exposure,0.079,0.08,120035,0.000120035
gross_exposure,0.08,0.081,410850,0.00041085
gross_exposure,0.081,0.082,411754,0.000411754
gross_exposure,0.082,0.083,666989,0.000666989
gross_exposure,0.083,0.084,583746,0.000583746
gross_exposure,0.084,0.085,141469,0.000141469
gross_exposure,0.085,0.086,203661,0.000203661
gross_exposure,0.086,0.087,102281,0.000102281
gross_exposure,0.087,0.088,567496,0.000567496
gross_exposure,0.088,0.089,287864,0.000287864
gross_exposure,0.089,0.09,72278,7.2278e-05
gross_exposure,0.09,0.091,518153,0.000518153
