policy,spread_edge,spread_stddev,kelly_growth_at_1,kelly_growth_stddev_at_1,kelly_exposure_rounds_at_1,mean_gross_wager_over_bankroll_at_1,max_gross_wager_over_bankroll_at_1,mean_abs_fX_at_1,max_abs_fX_at_1,child_output
basic,0.0099802855,6.483183057145438,0.9999695926483629,1.2879141378745396e-05,1000000000,0.005316722448865909,0.6935907867924529,0.004930155055622941,0.6528154405063293,/home/pliops/BlackJackCounts/paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj3-2/omega2_d6/basic
full_deviations,0.014717326,6.594522320586455,0.9999788847299154,1.3696623938783654e-05,1000000000,0.005447976553488065,0.8034442398058252,0.005062203043260417,0.8034442398058251,/home/pliops/BlackJackCounts/paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj3-2/omega2_d6/full_deviations
