policy,spread_edge,spread_stddev,kelly_growth_at_1,kelly_growth_stddev_at_1,kelly_exposure_rounds_at_1,mean_gross_wager_over_bankroll_at_1,max_gross_wager_over_bankroll_at_1,mean_abs_fX_at_1,max_abs_fX_at_1,child_output
basic,0.0424598541,6.689791397374844,1.000042319944645,1.3385894729715229e-05,1000000000,0.005446697641615478,0.6181044413793104,0.005073269330695468,0.6030819259259259,/home/neria/Desktop/BlackjaclCpp/checkpoints/performance-suites/h17c03_5b_hilo_bias_continuous/bj3-2/wizard_edge_d2/basic
illustrious18,0.052005797,6.81690300294587,1.0000662114898806,1.393722338975754e-05,1000000000,0.005616168172268858,0.6526925419354838,0.005227682280043647,0.6526925419354841,/home/neria/Desktop/BlackjaclCpp/checkpoints/performance-suites/h17c03_5b_hilo_bias_continuous/bj3-2/wizard_edge_d2/illustrious18
full_deviations,0.0561733824,6.925526892576645,1.000071919828439,1.4189900397214277e-05,1000000000,0.005745466433013934,0.9548094222222222,0.005340719372018793,0.8392538666666666,/home/neria/Desktop/BlackjaclCpp/checkpoints/performance-suites/h17c03_5b_hilo_bias_continuous/bj3-2/wizard_edge_d2/full_deviations
