policy,spread_edge,spread_stddev,kelly_growth_at_1,kelly_growth_stddev_at_1,kelly_exposure_rounds_at_1,mean_gross_wager_over_bankroll_at_1,max_gross_wager_over_bankroll_at_1,mean_abs_fX_at_1,max_abs_fX_at_1,child_output
basic,0.0760113022,7.0083781269321745,0.9998635903300871,3.67769961233781e-05,1000000000,0.016741684908328405,0.9965729545454546,0.015656003237592,0.9965729545454546,/home/pliops/BlackJackCounts/paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj3-2/zen_d1/basic
full_deviations,0.1053329828,7.384245542852693,0.9879585955205887,0.10893518604147659,1000000000,0.01796855759344934,1.9961472857142857,0.016702958641524008,1.9961472857142857,/home/pliops/BlackJackCounts/paper_materials/performance-suites/h17c03_5b_named_counts_continuous/bj3-2/zen_d1/full_deviations
