kelly_multiplier,growth_mean,growth_stddev,exposure_rounds,gross_exposure_mean,gross_exposure_max,absolute_return_mean,absolute_return_max,mean_abs_taylor_error,max_abs_taylor_error
0.5,1.0001286939015928,1.0130178786456678e-05,1000000000,0.0043222543456918512,0.50629425000000006,0.0040077841710987544,0.50629425000000006,1.722457915765021e-06,0.031525179210207255
0.55000000000000004,1.000135393630514,1.1003967158900706e-05,1000000000,0.004754947489547569,0.59446117500000017,0.0044089652482152946,0.5309881500000001,2.2856080597436067e-06,0.035899434326613633
0.59999999999999998,1.000142169475883,1.1545243145969227e-05,1000000000,0.0051868235924667043,0.57925979999999988,0.0048095196549095658,0.57925980000000021,2.9624651954647361e-06,0.045467414202722378
0.65000000000000002,1.0001471606969428,1.3144116734640556e-05,1000000000,0.0056192020864796353,0.64563859285714298,0.0052101555148359536,0.64563859285714287,3.7559617742060413e-06,0.064183099617449946
0.69999999999999996,1.0001511797282963,1.444947403830767e-05,1000000000,0.0060533684040937428,0.69530310000000006,0.0056129344091286146,0.69530310000000017,4.6868474119247896e-06,0.076287141009594328
0.75,1.0001549065235495,1.5159685509393453e-05,1000000000,0.0064831171344682187,0.77282475000000006,0.0060117544414575435,0.77282474999999995,5.7456697808546723e-06,0.11851836991094644
0.80000000000000004,1.0001578357321683,1.6587914422630141e-05,1000000000,0.0069150980112537511,0.92707079999999997,0.0064115784859948141,0.92707079999999986,6.9560009879860212e-06,0.15866046391187505
0.85000000000000009,1.000158214320068,1.6647390846039925e-05,1000000000,0.0073481368494189092,0.87586805000000034,0.0068131596968611522,0.87586805000000034,8.318917171209615e-06,0.23386067953044776
0.90000000000000002,1.0001592691454178,1.870446975215913e-05,1000000000,0.0077811187729435157,0.84938970000000003,0.007214565456744427,0.84938970000000025,9.8702710312034571e-06,0.30140841148650988
0.94999999999999996,1.0001575197483783,1.8579871341058984e-05,1000000000,0.0082101931204339781,0.90474951617647037,0.0076128172377171975,0.89939657499999992,1.1587174326604365e-05,0.31972080387123558
1,1.0001569590820332,1.9565923117577644e-05,1000000000,0.0086468228080130369,0.96543299999999999,0.0080175220638837065,0.96543299999999999,1.3512177298909034e-05,0.72945670422190378
